name,typetime,num_fds,size_fds,size,num_joins,num_compose,num_override,num_filters,num_tblvars,num_literals,num_key_adds,num_key_dels,num_data_adds,num_data_dels,num_action_renames,eval_time,eval_in_size,eval_out_size,min_eval_size,min_eval_time
db_ch_278,0.011921,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002146,1120,1121,0,0.000000
db_ev_278,0.014782,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005722,1120,564,0,0.000000
db_la_278,0.357151,0,0,29,1,2,1,0,7,2,3,3,0,5,8,26.135206,1120,1629,0,0.000000
ev_lo_278,0.015736,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.011921,564,566,0,0.000000
ev_ad_278,0.014067,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.384092,564,845,0,0.000000
ev_ch_278,0.018835,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.010967,564,1133,0,0.000000
ev_db_278,0.026941,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.010014,564,1132,0,0.000000
ev_la_278,0.567675,1,1,47,3,2,1,0,9,2,7,7,0,5,16,25.965929,564,1635,0,0.000000
la_lo_278,0.007868,0,0,17,1,2,0,0,6,0,0,0,0,2,6,268.331051,1629,4452,0,0.000000
la_ad_278,0.007868,0,0,15,0,2,0,0,6,0,0,0,0,2,5,22.123814,1629,1951,0,0.000000
la_ch_278,0.017166,0,0,21,1,2,0,0,9,1,0,0,0,2,6,288.157940,1629,8905,0,0.000000
la_db_278,0.012875,0,0,20,1,2,0,0,9,0,0,0,0,2,6,307.160139,1629,8904,0,0.000000
la_ev_278,0.023842,3,3,40,1,2,0,0,8,0,13,13,0,2,10,281.845808,1629,4456,0,0.000000
lo_ad_333,0.009060,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.271963,670,1004,0,0.000000
lo_ch_333,0.011921,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002861,670,1341,0,0.000000
lo_db_333,0.006914,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003099,670,1340,0,0.000000
lo_ev_333,0.018835,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.010729,670,674,0,0.000000
lo_la_333,0.377893,0,0,29,1,2,1,0,7,2,3,3,0,5,8,36.067009,670,1849,0,0.000000
ad_lo_333,0.010014,0,0,9,1,0,0,0,4,0,0,0,0,0,4,29.467344,1004,1336,0,0.000000
ad_ch_333,0.699043,0,0,13,1,0,0,0,7,1,0,0,0,0,4,32.292843,1004,2673,0,0.000000
ad_db_333,0.013828,0,0,12,1,0,0,0,7,0,0,0,0,0,4,31.220913,1004,2672,0,0.000000
ad_ev_333,0.020027,3,3,32,1,0,0,0,6,0,13,13,0,0,8,32.992125,1004,1340,0,0.000000
ad_la_333,0.406027,0,0,36,2,2,1,0,9,2,3,3,0,5,12,411.252975,1004,5845,0,0.000000
ch_lo_333,0.007868,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.002861,1341,670,0,0.000000
ch_ad_333,0.008821,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.574112,1341,1004,0,0.000000
ch_db_333,0.010014,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002861,1341,1340,0,0.000000
ch_ev_333,0.031948,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007153,1341,674,0,0.000000
ch_la_333,0.380278,0,0,29,1,2,1,0,7,2,3,3,0,5,8,37.352800,1341,1849,0,0.000000
db_lo_333,0.005960,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.000954,1340,670,0,0.000000
db_ad_333,0.006914,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.710249,1340,1004,0,0.000000
db_ch_333,0.014067,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003815,1340,1341,0,0.000000
db_ev_333,0.016928,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,1340,674,0,0.000000
db_la_333,0.380754,0,0,29,1,2,1,0,7,2,3,3,0,5,8,39.109707,1340,1849,0,0.000000
ev_lo_333,0.012875,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.012159,674,676,0,0.000000
ev_ad_333,0.012636,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.551939,674,1010,0,0.000000
ev_ch_333,0.018835,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.011921,674,1353,0,0.000000
ev_db_333,0.015974,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.010967,674,1352,0,0.000000
ev_la_333,0.319958,1,1,47,3,2,1,0,9,2,7,7,0,5,16,36.976814,674,1855,0,0.000000
la_lo_333,0.014782,0,0,17,1,2,0,0,6,0,0,0,0,2,6,383.927107,1849,5332,0,0.000000
la_ad_333,0.011206,0,0,15,0,2,0,0,6,0,0,0,0,2,5,32.304049,1849,2336,0,0.000000
la_ch_333,0.034094,0,0,21,1,2,0,0,9,1,0,0,0,2,6,404.994011,1849,10665,0,0.000000
la_db_333,0.017881,0,0,20,1,2,0,0,9,0,0,0,0,2,6,405.176163,1849,10664,0,0.000000
la_ev_333,0.025034,3,3,40,1,2,0,0,8,0,13,13,0,2,10,408.530235,1849,5336,0,0.000000
lo_ad_389,0.007153,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.110077,782,1172,0,0.000000
lo_ch_389,0.013113,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002623,782,1565,0,0.000000
lo_db_389,0.009060,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.000954,782,1564,0,0.000000
lo_ev_389,0.015974,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,782,786,0,0.000000
lo_la_389,0.290155,0,0,29,1,2,1,0,7,2,3,3,0,5,8,43.746948,782,2073,0,0.000000
ad_lo_389,0.010967,0,0,9,1,0,0,0,4,0,0,0,0,0,4,39.807081,1172,1560,0,0.000000
ad_ch_389,0.013113,0,0,13,1,0,0,0,7,1,0,0,0,0,4,38.016081,1172,3121,0,0.000000
ad_db_389,0.010967,0,0,12,1,0,0,0,7,0,0,0,0,0,4,44.120789,1172,3120,0,0.000000
ad_ev_389,0.020981,3,3,32,1,0,0,0,6,0,13,13,0,0,8,43.549299,1172,1564,0,0.000000
ad_la_389,0.373125,0,0,36,2,2,1,0,9,2,3,3,0,5,12,614.068985,1172,6741,0,0.000000
ch_lo_389,0.007868,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,1565,782,0,0.000000
ch_ad_389,0.009298,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.808954,1565,1172,0,0.000000
ch_db_389,0.010967,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.004053,1565,1564,0,0.000000
ch_ev_389,0.018120,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007153,1565,786,0,0.000000
ch_la_389,0.518799,0,0,29,1,2,1,0,7,2,3,3,0,5,8,47.302961,1565,2073,0,0.000000
db_lo_389,0.005960,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.002146,1564,782,0,0.000000
db_ad_389,0.008345,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.551224,1564,1172,0,0.000000
db_ch_389,0.012159,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002861,1564,1565,0,0.000000
db_ev_389,0.018120,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007153,1564,786,0,0.000000
db_la_389,0.240088,0,0,29,1,2,1,0,7,2,3,3,0,5,8,49.968958,1564,2073,0,0.000000
ev_lo_389,0.015020,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.012636,786,788,0,0.000000
ev_ad_389,0.014782,1,1,25,2,0,0,0,6,0,4,4,0,2,9,1.260042,786,1178,0,0.000000
ev_ch_389,0.033855,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.010967,786,1577,0,0.000000
ev_db_389,0.015736,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.012159,786,1576,0,0.000000
ev_la_389,0.294924,1,1,47,3,2,1,0,9,2,7,7,0,5,16,45.957327,786,2079,0,0.000000
la_lo_389,0.009060,0,0,17,1,2,0,0,6,0,0,0,0,2,6,561.287880,2073,6228,0,0.000000
la_ad_389,0.010967,0,0,15,0,2,0,0,6,0,0,0,0,2,5,31.500816,2073,2728,0,0.000000
